id,person_name,updated,reviewed,performance,potential,category,peformance_potential,feedback_sent,polarity,confidence,word_count
687,Graysen Sellers,False,False,High,High,9,9: High : High,"If you give him a vague problem, he thinks outside the box and comes back with an ingenious solution.",POSITIVE,0.9744684100151062,19
687,Graysen Sellers,False,False,High,High,9,9: High : High,The sky is the limit for this young man within our organization!,NEGATIVE,0.8521655797958374,12
688,Graysen Sellers,False,False,High,High,9,9: High : High,I'm always impressed by every assignment that I review from Graysen.,POSITIVE,0.999455988407135,11
688,Graysen Sellers,False,False,High,High,9,9: High : High,His work is perfection - he thinks intuitively about what a client might want to see and he approaches each research assignment with such competence that I never question whether he's found every possible counterargument.,POSITIVE,0.9999274015426636,35
688,Graysen Sellers,False,False,High,High,9,9: High : High,"He has been extremely gracious about taking on additional mentorship roles this summer, overseeing the work of five summer interns.",POSITIVE,0.9954673051834106,20
688,Graysen Sellers,False,False,High,High,9,9: High : High,I think that Graysen's work ethic and leadership abilities will take him very far in our department.,POSITIVE,0.9958806037902832,17
689,Graysen Sellers,False,False,High,High,9,9: High : High,Graysen is nothing less than an exemplary employee.,POSITIVE,0.9982580542564392,8
689,Graysen Sellers,False,False,High,High,9,9: High : High,He is a consistent top performer in all areas.,POSITIVE,0.9978658556938171,9
689,Graysen Sellers,False,False,High,High,9,9: High : High,He frequently goes above and beyond the basic requirements of his job.,POSITIVE,0.9954307079315186,12
689,Graysen Sellers,False,False,High,High,9,9: High : High,He has also proven adept at learning and improving in all things he takes on.,POSITIVE,0.9994582533836365,15
689,Graysen Sellers,False,False,High,High,9,9: High : High,"No doubt, he is an excellent candidate for a leadership position.",POSITIVE,0.9934812784194946,11
690,Graysen Sellers,False,False,High,High,9,9: High : High,I highly recommend watching any programs that Graysen Sellers is in!,POSITIVE,0.9988245368003845,11
690,Graysen Sellers,False,False,High,High,9,9: High : High,He's such an excellent actor and he brings feeling and meaning to the scenes he is in!,POSITIVE,0.9994978904724121,17
690,Graysen Sellers,False,False,High,High,9,9: High : High,He is incredibly gifted and has the ability to continue to go further in his endeavors.,POSITIVE,0.999016523361206,16
690,Graysen Sellers,False,False,High,High,9,9: High : High,He has a way to make you think hard on the roles that he plays and the meaning behind them.,POSITIVE,0.9998155236244202,20
690,Graysen Sellers,False,False,High,High,9,9: High : High,He is one of the greatest actors of all times!,POSITIVE,0.9993430972099304,10
691,Madison Cleveland,False,False,High,High,9,9: High : High,Madison is an absolutely astounding employee.,POSITIVE,0.9981387853622437,6
691,Madison Cleveland,False,False,High,High,9,9: High : High,She finishes all of her work early and consistently exceeds expectations.,POSITIVE,0.9986118078231812,11
691,Madison Cleveland,False,False,High,High,9,9: High : High,"Furthermore, she always learns from her mistakes (which are few) and proactively improves herself.",POSITIVE,0.9977400302886963,14
691,Madison Cleveland,False,False,High,High,9,9: High : High,She works very well with others and always seeks feedback.,POSITIVE,0.9890617728233337,10
691,Madison Cleveland,False,False,High,High,9,9: High : High,She is a wonderful worker who will only get better with time.,POSITIVE,0.9941603541374207,12
692,Madison Cleveland,False,False,High,High,9,9: High : High,"Madison has shown leadership, initiative, and can-do spirit.",POSITIVE,0.9995046854019165,8
692,Madison Cleveland,False,False,High,High,9,9: High : High,"She is hard working, sharp witted, and always strive her best to deliver the best possible work.",POSITIVE,0.9982632994651794,17
692,Madison Cleveland,False,False,High,High,9,9: High : High,She is always willing to go extra miles.,POSITIVE,0.9987982511520386,8
692,Madison Cleveland,False,False,High,High,9,9: High : High,"Of all of the work she has done,  she has done with efficiency, great dedication and intelligence.",POSITIVE,0.9982864260673523,17
692,Madison Cleveland,False,False,High,High,9,9: High : High,All of our customers are raving about her.,POSITIVE,0.6823573708534241,8
693,Madison Cleveland,False,False,High,High,9,9: High : High,Madison Cleveland is hands-down the best colleague I have ever worked with.,POSITIVE,0.9987550973892212,12
693,Madison Cleveland,False,False,High,High,9,9: High : High,"Her work is extraordinary, timely, and of high praise.",POSITIVE,0.9994890689849854,9
693,Madison Cleveland,False,False,High,High,9,9: High : High,I enjoy working on projects with her because she always brings her all.,POSITIVE,0.9880365133285522,13
693,Madison Cleveland,False,False,High,High,9,9: High : High,She will excel anywhere she is put and always gives her all.,POSITIVE,0.9953750967979431,12
693,Madison Cleveland,False,False,High,High,9,9: High : High,She has the potential to hit even higher goals with our company as well.,POSITIVE,0.998514711856842,14
694,Madison Cleveland,False,False,High,High,9,9: High : High,Madison showed significant improvement in the last 6 months.,POSITIVE,0.9844481945037842,9
694,Madison Cleveland,False,False,High,High,9,9: High : High,Madison shows the ability to grow and I can see her doing very well in her future.,POSITIVE,0.9989907145500183,17
694,Madison Cleveland,False,False,High,High,9,9: High : High,She is an important asset to our team and we appreciate having her.,POSITIVE,0.9939226508140564,13
694,Madison Cleveland,False,False,High,High,9,9: High : High,We cannot wait to see what she achieves next.,POSITIVE,0.9845357537269592,9
695,Madison Cleveland,False,False,High,High,9,9: High : High,I can not say enough good things about Madison.,POSITIVE,0.9978162050247192,9
695,Madison Cleveland,False,False,High,High,9,9: High : High,She has great potential in her position and I see a bright future for her here at the company.,POSITIVE,0.9890918731689453,19
695,Madison Cleveland,False,False,High,High,9,9: High : High,She always completes every task efficiently and within a timely manner.,POSITIVE,0.9985114932060242,11
695,Madison Cleveland,False,False,High,High,9,9: High : High,I am glad to say that she is a shining example of an employee that we wish to have.,POSITIVE,0.9945881366729736,19
696,Niko Oliver,False,False,High,High,9,9: High : High,Niko Oliver's work has been outstanding.,POSITIVE,0.9989368319511414,6
696,Niko Oliver,False,False,High,High,9,9: High : High,Niko's work has pushed this team to excel even further within the last term.,POSITIVE,0.999212384223938,14
696,Niko Oliver,False,False,High,High,9,9: High : High,He shows tremendous qualities that will grow and improve as he continues onboard.,POSITIVE,0.9986817240715027,13
697,Niko Oliver,False,False,High,High,9,9: High : High,Niko Oliver is a high performing employee.,POSITIVE,0.9996711015701294,7
697,Niko Oliver,False,False,High,High,9,9: High : High,He works hard at his job and is always present to take on new tasks.,POSITIVE,0.9953131675720215,15
697,Niko Oliver,False,False,High,High,9,9: High : High,"His best quality, he listens and engages with other co-workers.",POSITIVE,0.9987078905105591,10
697,Niko Oliver,False,False,High,High,9,9: High : High,He also takes time to speak to his manager on how to improve his work and ask for guidance when he is unsure of himself.,POSITIVE,0.9747978448867798,25
697,Niko Oliver,False,False,High,High,9,9: High : High,If he continues to build in these areas I think Niko will be a very valuable employee.,POSITIVE,0.9979872703552246,17
698,Niko Oliver,False,False,High,High,9,9: High : High,Niko Oliver is a great employee.,POSITIVE,0.9970282912254333,6
698,Niko Oliver,False,False,High,High,9,9: High : High,His work is always above and beyond.,POSITIVE,0.9985364675521851,7
698,Niko Oliver,False,False,High,High,9,9: High : High,He works very hard and works well with the team.,POSITIVE,0.9960261583328247,10
698,Niko Oliver,False,False,High,High,9,9: High : High,He is eager to take on new tasks and completes them in a timely manner.,POSITIVE,0.9981139898300171,15
698,Niko Oliver,False,False,High,High,9,9: High : High,He ensures his work is quality and seeks feedback from the team.,POSITIVE,0.9868174195289612,12
699,Niko Oliver,False,False,High,High,9,9: High : High,Niko Oliver is simply amazing!,POSITIVE,0.9997715353965759,5
699,Niko Oliver,False,False,High,High,9,9: High : High,His stunning and captivating performances outshines the rest!,POSITIVE,0.9993901252746582,8
699,Niko Oliver,False,False,High,High,9,9: High : High,He brings feeling and thought provoking scenes to life with his incredible gifts!,POSITIVE,0.9994902610778809,13
699,Niko Oliver,False,False,High,High,9,9: High : High,I highly recommend watching Niko as he really brings emotion to the forefront!,POSITIVE,0.9998204112052917,13
700,Niko Oliver,False,False,High,High,9,9: High : High,Niko Oliver is by far the absolute best employee I have ever had the pleasure to work with.,POSITIVE,0.9997121691703796,18
700,Niko Oliver,False,False,High,High,9,9: High : High,"He is extremely caring and genuine, with the future of the company always on his mind.",POSITIVE,0.9941177368164062,16
700,Niko Oliver,False,False,High,High,9,9: High : High,He is found countless solutions to previous problems we have had within the company.,POSITIVE,0.9964147806167603,14
700,Niko Oliver,False,False,High,High,9,9: High : High,"Further, he has brought in the most revenue than any employee ever.",POSITIVE,0.9824957847595215,12
700,Niko Oliver,False,False,High,High,9,9: High : High,He is always looking to find new ways to build corporate moral.,NEGATIVE,0.5554155707359314,12
701,Emilie Carroll,False,False,High,High,9,9: High : High,Emilie has quickly made her self an important asset here in the business and is quickly rising in the ranks.,POSITIVE,0.9983879327774048,20
701,Emilie Carroll,False,False,High,High,9,9: High : High,"Having surpassed her sales target by 72% this month, massively contributing to the teams quarterly win in the Summer Sale Bonanza.",POSITIVE,0.9917222857475281,21
701,Emilie Carroll,False,False,High,High,9,9: High : High,"We're pleased to announce that her appointment as the new hot desk team leader, ready to take on the more challenging queries we get.",POSITIVE,0.9948246479034424,24
701,Emilie Carroll,False,False,High,High,9,9: High : High,"Emilie is an inspiration to us all, lets hope we can all follow in her footsteps!",POSITIVE,0.9968403577804565,16
702,Emilie Carroll,False,True,High,High,9,9: High : High,Emilie is a great performer.,POSITIVE,0.9972401857376099,5
702,Emilie Carroll,False,True,High,High,9,9: High : High,She is always on time and never late.,POSITIVE,0.9971588850021362,8
